305	600657. 信达地产	5.57	-0.54%	2020Q1到2022Q1	-2.40%	0.12%	0.10	64.86	0.67	1.25%	159.71	+51.02%	房地产开发
307	600266. 城建发展	4.05	+0.25%	2020Q2到2022Q2	-2.48%	-48.87%	0.30	-	0.37	2.48%	91.16	-7.74%	房地产开发
315	601588. 北辰实业	2.16	+0.93%	2020Q1到2022Q1	-4.12%	-15.33%	2.33	-	0.47	0.47%	72.05	-12.53%	房地产开发
322	600067. 冠城大通	3.68	-0.27%	2020Q1到2022Q1	-5.12%	-3.11%	0.75	-	0.74	2.03%	51.35	-6.84%	房地产开发
326	002133. 广宇集团	3.33	+0.30%	2020Q1到2022Q1	-5.56%	-22.16%	0.09	7.76	0.65	1.51%	25.70	+7.92%	房地产开发
333	000886. 海南高速	4.24	-0.24%	2020Q1到2022Q1	-6.38%	82.89%	0.02	-	1.49	1.18%	42.03	+7.98%	房地产开发
340	600162. 香江控股	1.94	0.00%	2020Q1到2022Q1	-8.14%	-46.87%	0.23	49.97	0.90	2.06%	65.88	-5.74%	房地产开发
341	600663. 陆家嘴	9.90	+0.30%	2020Q2到2022Q2	-8.16%	-14.15%	5.47	12.74	1.84	5.42%	398.18	-4.08%	房地产开发
355	600463. 空港股份	7.75	0.00%	2020Q1到2022Q1	-11.63%	-8.48%	1.85	-	1.91	0.13%	23.25	-4.44%	房地产开发
365	000514. 渝开发	4.22	+0.48%	2020Q2到2022Q2	-14.33%	12.16%	0.22	25.27	1.02	0.48%	35.44	+7.04%	房地产开发
397	600748. 上实发展	3.45	+0.29%	2020Q1到2022Q1	-22.72%	49.45%	0.28	-	0.63	4.53%	63.45	-14.81%	房地产开发
404	600675. 中华企业	2.81	+0.72%	2020Q1到2022Q1	-24.20%	-51.66%	0.17	39.06	1.10	1.90%	170.08	-4.83%	房地产开发
406	600895. 张江高科	12.37	+0.16%	2020Q1到2022Q1	-24.24%	14.17%	0.41	277.83	1.80	1.21%	191.26	-16.84%	房地产开发
416	600648. 外高桥	12.60	-0.32%	2020Q1到2022Q1	-26.00%	35.97%	1.70	12.51	1.15	6.53%	143.51	+0.98%	房地产开发
418	000069. 华侨城Ａ	5.40	0.00%	2020Q1到2022Q1	-26.35%	-34.18%	2.57	32.29	0.54	1.85%	442.90	-21.91%	房地产开发
425	600383. 金地集团	10.88	+0.93%	2020Q1到2022Q1	-28.25%	17.43%	2.99	5.60	0.77	5.84%	486.67	-11.47%	房地产开发
427	600007. 中国国贸	14.39	+0.21%	2020Q1到2022Q1	-28.86%	16.51%	0.35	13.86	1.62	4.18%	144.65	+4.34%	房地产开发
432	600208. 新湖中宝	2.73	-0.73%	2020Q1到2022Q1	-30.35%	-1.99%	0.09	11.51	0.58	2.04%	236.48	-8.39%	房地产开发
446	600603. 广汇物流	11.67	-2.51%	2020Q1到2022Q1	-34.85%	8.56%	0.20	39.50	2.77	-	150.20	+193.95%	房地产开发
457	000718. 苏宁环球	3.41	+0.29%	2020Q1到2022Q1	-36.36%	-22.98%	0.18	22.20	1.15	0.59%	103.18	-27.18%	房地产开发
460	000031. 大悦城	3.52	+0.28%	2020Q1到2022Q1	-36.99%	8.99%	3.04	-	0.80	-	150.45	-5.63%	房地产开发
469	600743. 华远地产	1.91	-0.52%	2020Q1到2022Q1	-38.13%	-78.59%	0.87	-	0.43	-	45.05	-3.54%	房地产开发
497	600848. 上海临港	12.57	-0.08%	2020Q1到2022Q1	-43.98%	-15.22%	3.16	18.77	2.02	2.38%	317.33	-13.58%	房地产开发
31	603713. 密尔克卫	142.24	-0.55%	2020Q2到2022Q2	218.72%	500.00%	0.59	45.03	6.85	0.27%	235.22	+5.86%	物流
42	603056. 德邦股份	13.13	+0.08%	2020Q1到2022Q1	206.49%	500.00%	0.05	-	2.25	1.14%	134.74	+28.35%	物流
68	603569. 长久物流	8.75	+0.46%	2020Q1到2022Q1	200.32%	500.00%	0.01	271.32	2.06	-	48.81	+21.02%	物流
81	002468. 申通快递	11.35	-0.53%	2020Q1到2022Q1	200.05%	500.00%	0.09	-	2.20	-	174.66	+24.86%	物流
184	600057. 厦门象屿	8.61	0.00%	2020Q1到2022Q1	43.49%	22.27%	0.25	8.16	1.10	5.67%	194.08	+7.32%	物流
195	002010. 传化智联	5.74	+0.35%	2020Q1到2022Q1	35.61%	12.93%	2.57	7.74	0.95	1.75%	160.31	-32.94%	物流
218	002352. 顺丰控股	49.72	+0.14%	2020Q1到2022Q1	22.37%	19.67%	0.26	62.64	2.95	0.36%	2430.47	-27.60%	物流
337	600755. 厦门国贸	6.94	+0.29%	2020Q1到2022Q1	-6.76%	-10.34%	0.18	4.71	0.50	7.23%	152.31	+2.65%	物流
356	002120. 韵达股份	17.89	+0.73%	2020Q1到2022Q1	-12.10%	4.23%	0.80	31.78	3.19	0.29%	515.53	-12.29%	物流
380	600233. 圆通速递	20.19	+0.05%	2020Q1到2022Q1	-18.23%	-34.28%	3.88	27.22	2.95	0.74%	693.40	+21.94%	物流
384	603066. 音飞储存	10.56	-0.75%	2020Q1到2022Q1	-19.79%	60.41%	0.00	35.86	2.73	0.81%	31.99	+20.78%	物流
396	002800. 天顺股份	17.14	+0.53%	2020Q1到2022Q1	-22.54%	6.05%	0.03	59.85	3.24	0.65%	18.54	+15.99%	物流
29	600004. 白云机场	13.31	+0.68%	2020Q1到2022Q1	219.94%	-48.50%	0.36	-	1.72	0.32%	312.88	+10.36%	机场航运
159	600115. 中国东航	4.80	-0.21%	2020Q1到2022Q1	62.41%	-11.54%	0.23	-	2.08	-	907.86	-6.98%	机场航运
169	600897. 厦门空港	15.09	+0.13%	2020Q1到2022Q1	52.03%	161.23%	0.53	229.84	1.17	0.95%	44.88	-8.08%	机场航运
430	000089. 深圳机场	6.85	+0.44%	2020Q1到2022Q1	-30.24%	-15.00%	0.09	-	1.21	-	140.48	-6.01%	机场航运
56	001965. 招商公路	7.32	+0.27%	2020Q1到2022Q1	201.78%	500.00%	3.32	9.59	0.76	4.74%	451.01	-0.21%	公路铁路运输
91	600012. 皖通高速	6.72	-0.15%	2020Q1到2022Q1	186.62%	412.69%	0.45	7.84	0.95	8.17%	111.62	+2.16%	公路铁路运输
92	600035. 楚天高速	3.44	-0.29%	2020Q1到2022Q1	181.12%	-5.43%	0.06	7.79	0.77	4.06%	55.55	+13.92%	公路铁路运输
101	000755. 山西路桥	5.81	0.00%	2020Q1到2022Q1	161.89%	311.06%	0.06	26.30	2.03	-	85.25	+25.76%	公路铁路运输
132	600125. 铁龙物流	5.02	+0.40%	2020Q1到2022Q1	96.30%	110.43%	0.02	19.95	0.99	1.60%	65.28	-1.22%	公路铁路运输
232	600368. 五洲交通	3.83	0.00%	2020Q2到2022Q2	18.32%	-38.38%	0.12	8.00	0.79	4.91%	43.11	-1.28%	公路铁路运输
240	600377. 宁沪高速	7.53	0.00%	2020Q1到2022Q1	15.01%	-3.05%	0.18	11.34	1.20	6.11%	379.34	-7.26%	公路铁路运输
332	002627. 三峡旅游	5.34	-0.19%	2020Q1到2022Q1	-6.09%	-6.32%	0.35	43.25	1.26	1.87%	39.49	+2.19%	公路铁路运输
353	600611. 大众交通	3.11	0.00%	2020Q1到2022Q1	-10.61%	55.26%	0.12	87.29	0.78	0.90%	73.52	-9.32%	公路铁路运输
411	600350. 山东高速	5.17	-0.19%	2020Q1到2022Q1	-25.05%	-22.64%	0.67	8.84	0.64	7.70%	250.05	+7.56%	公路铁路运输
419	600106. 重庆路桥	5.52	+0.55%	2020Q1到2022Q1	-26.42%	-26.13%	0.01	35.01	1.59	1.06%	72.96	+24.42%	公路铁路运输
429	002357. 富临运业	6.02	-0.17%	2020Q1到2022Q1	-30.18%	-2.21%	0.04	52.10	1.40	1.99%	18.90	-2.83%	公路铁路运输
464	600561. 江西长运	5.52	-0.18%	2020Q1到2022Q1	-37.40%	-15.65%	0.45	-	1.44	0.24%	15.73	+10.00%	公路铁路运输
477	601188. 龙江交通	2.97	+0.34%	2020Q1到2022Q1	-40.01%	-25.99%	0.21	21.11	0.86	2.60%	38.95	-12.97%	公路铁路运输
478	600269. 赣粤高速	3.41	0.00%	2020Q1到2022Q1	-40.07%	-49.66%	0.85	7.36	0.47	3.52%	79.64	+2.85%	公路铁路运输
62	600190. 锦州港	3.11	+0.32%	2020Q1到2022Q1	200.58%	500.00%	0.08	300.00	0.94	0.65%	62.07	+9.81%	港口航运
87	000905. 厦门港务	8.39	-0.83%	2020Q1到2022Q1	200.00%	500.00%	0.01	37.01	1.66	0.55%	62.76	+12.32%	港口航运
90	600279. 重庆港	4.35	+0.46%	2020Q1到2022Q1	187.75%	475.37%	0.06	300.00	0.92	0.46%	51.39	+7.39%	港口航运
105	601919. 中远海控	13.45	-0.22%	2020Q1到2022Q1	155.20%	335.72%	2.35	2.14	1.35	6.42%	2169.14	-23.60%	港口航运
138	000507. 珠海港	5.80	-0.34%	2020Q1到2022Q1	85.92%	-69.35%	0.02	12.90	0.91	2.06%	53.53	-8.36%	港口航运
155	601880. 辽港股份	1.67	0.00%	2020Q1到2022Q1	66.76%	199.42%	0.08	25.37	1.04	1.62%	400.58	-1.93%	港口航运
198	601000. 唐山港	2.54	0.00%	2020Q1到2022Q1	33.97%	124.41%	0.02	9.49	0.79	13.78%	150.52	-0.69%	港口航运
213	600018. 上港集团	5.49	+0.73%	2020Q1到2022Q1	24.79%	-14.14%	2.76	7.84	1.21	2.34%	1268.99	+0.18%	港口航运
271	600717. 天津港	3.97	+0.25%	2020Q1到2022Q1	5.05%	15.21%	5.38	22.08	0.65	2.55%	114.60	-2.84%	港口航运
352	001872. 招商港口	15.47	-0.26%	2020Q1到2022Q1	-10.48%	-66.65%	0.14	11.17	0.73	2.77%	298.16	-6.15%	港口航运
367	601298. 青岛港	5.40	0.00%	2020Q1到2022Q1	-14.96%	-85.99%	0.03	9.33	0.97	4.86%	350.52	-5.10%	港口航运
448	601975. 招商南油	3.66	-2.66%	2020Q1到2022Q1	-35.34%	1.06%	0.00	65.51	3.11	-	182.46	+82.09%	港口航运
449	603167. 渤海轮渡	7.16	+0.28%	2020Q1到2022Q1	-35.34%	-32.67%	0.03	43.04	0.93	2.12%	33.50	-7.90%	港口航运
482	600017. 日照港	2.96	+0.34%	2020Q1到2022Q1	-41.14%	-11.11%	0.19	11.86	0.68	1.36%	90.73	+6.73%	港口航运
8	603706. 东方环宇	17.75	+0.11%	2020Q2到2022Q2	296.52%	500.00%	0.10	25.68	2.21	4.51%	33.58	+25.65%	燃气
183	600917. 重庆燃气	9.35	+0.75%	2020Q1到2022Q1	43.78%	187.55%	0.01	35.47	3.00	1.59%	145.82	+13.66%	燃气
209	600635. 大众公用	3.29	+0.30%	2020Q1到2022Q1	26.42%	36.52%	0.36	245.80	1.16	1.52%	96.84	-11.83%	燃气
58	600674. 川投能源	12.93	+0.31%	2020Q1到2022Q1	201.26%	500.00%	0.01	19.37	1.79	3.10%	568.13	+6.58%	电力
74	002608. 江苏国信	7.53	+2.59%	2020Q1到2022Q1	200.14%	500.00%	0.01	-	0.96	2.72%	277.31	+7.57%	电力
77	002060. 粤水电	7.96	-0.13%	2020Q1到2022Q1	200.10%	500.00%	0.09	29.45	2.42	0.98%	95.82	+44.94%	电力
239	000537. 广宇发展	14.04	+4.39%	2020Q1到2022Q1	15.12%	-98.04%	0.03	-	1.56	0.74%	250.51	-41.31%	电力
269	601016. 节能风电	5.32	+2.50%	2020Q1到2022Q1	5.32%	14.98%	0.04	30.27	2.26	1.06%	260.15	-17.26%	电力
283	600795. 国电电力	4.16	+1.22%	2020Q1到2022Q1	2.20%	35.40%	2.62	-	1.57	1.07%	733.04	+31.23%	电力
297	600157. 永泰能源	1.80	+1.12%	2020Q1到2022Q1	-0.78%	98.29%	0.03	40.48	0.92	-	395.48	-1.10%	电力
335	600021. 上海电力	9.61	+1.91%	2020Q1到2022Q1	-6.52%	84.74%	0.16	-	1.50	-	265.62	-25.04%	电力
149	600645. 中源协和	19.65	+0.51%	2020Q1到2022Q1	73.85%	247.57%	0.05	160.50	2.67	-	91.48	-22.15%	医疗器械
197	300049. 福瑞股份	19.06	-0.10%	2020Q1到2022Q1	34.15%	96.18%	0.06	56.94	3.29	-	50.19	+29.66%	医疗器械
202	300318. 博晖创新	7.21	+1.12%	2020Q1到2022Q1	31.94%	111.23%	0.10	-	6.06	-	58.25	-27.25%	医疗器械
359	688580. 伟思医疗	63.50	+0.75%	2020Q1到2022Q1	-13.30%	3.17%	0.02	32.44	2.79	2.07%	43.25	-40.25%	医疗器械
113	000705. 浙江震元	7.93	+0.76%	2020Q1到2022Q1	126.99%	351.33%	0.02	45.94	1.41	0.76%	26.30	-10.04%	医药商业
151	603108. 润达医疗	9.98	0.00%	2020Q1到2022Q1	70.64%	43.67%	0.23	18.02	1.65	1.14%	57.84	-25.58%	医药商业
193	000668. 荣丰控股	13.72	-0.15%	2020Q1到2022Q1	36.34%	63.23%	0.65	-	1.72	-	20.18	-13.60%	医药商业
205	002727. 一心堂	24.81	+0.08%	2020Q1到2022Q1	30.05%	14.42%	0.09	18.22	2.19	1.21%	147.77	-34.54%	医药商业
381	603883. 老百姓	32.28	+0.28%	2020Q1到2022Q1	-18.64%	46.74%	0.23	31.40	2.97	1.19%	187.46	-14.02%	医药商业
414	600829. 人民同泰	6.01	+0.33%	2020Q2到2022Q2	-25.44%	6.76%	0.07	14.37	1.51	-	34.74	-10.57%	医药商业
458	603939. 益丰药房	48.29	0.00%	2020Q1到2022Q1	-36.76%	7.09%	0.07	38.92	4.47	0.62%	347.02	-11.85%	医药商业
7	300122. 智飞生物	96.09	+0.63%	2020Q1到2022Q1	297.37%	500.00%	0.58	13.72	7.80	0.63%	1527.84	-22.46%	生物制品
290	000518. 四环生物	3.17	+0.96%	2020Q1到2022Q1	0.45%	-6.68%	0.09	-	5.55	-	32.33	-12.67%	生物制品
439	002038. 双鹭药业	9.44	+1.07%	2020Q1到2022Q1	-33.18%	28.56%	0.01	41.06	1.79	1.07%	95.95	-11.78%	生物制品
11	000623. 吉林敖东	14.28	+0.14%	2020Q1到2022Q1	277.29%	500.00%	0.37	9.91	0.67	2.10%	165.85	-21.15%	中药
23	600351. 亚宝药业	6.26	+0.48%	2020Q1到2022Q1	240.33%	-19.34%	0.00	31.99	1.60	1.28%	47.97	-30.18%	中药
51	600129. 太极集团	27.32	-0.44%	2020Q1到2022Q1	202.98%	500.00%	2.13	-	5.57	-	152.81	+21.64%	中药
83	300534. 陇神戎发	9.12	+0.88%	2020Q1到2022Q1	200.05%	500.00%	0.00	-	3.80	-	27.42	-38.04%	中药
133	002907. 华森制药	12.85	+0.47%	2020Q2到2022Q2	94.25%	214.75%	0.02	74.02	3.95	0.39%	51.30	-28.54%	中药
279	300181. 佐力药业	9.31	-0.11%	2020Q1到2022Q1	3.18%	59.41%	0.01	28.76	3.30	2.15%	56.72	-18.15%	中药
423	600535. 天士力	10.27	+0.59%	2020Q1到2022Q1	-27.82%	-1.40%	0.67	26.11	1.24	3.23%	153.12	-33.12%	中药
474	600436. 片仔癀	296.92	+0.18%	2020Q1到2022Q1	-39.24%	-9.99%	0.10	70.90	17.31	0.41%	1788.23	-31.83%	中药
130	300199. 翰宇药业	12.77	+2.08%	2020Q1到2022Q1	98.78%	293.85%	0.07	-	7.37	-	114.71	+1.27%	化学制药
165	002773. 康弘药业	14.35	+0.07%	2020Q1到2022Q1	54.39%	86.62%	0.34	36.48	2.06	0.70%	131.85	-28.99%	化学制药
235	300452. 山河药辅	14.86	0.00%	2020Q2到2022Q2	16.52%	18.61%	0.00	38.53	5.34	1.55%	34.85	-10.24%	化学制药
236	603669. 灵康药业	6.32	+0.32%	2020Q1到2022Q1	16.38%	130.56%	0.00	300.00	3.09	1.59%	45.44	-35.78%	化学制药
248	000963. 华东医药	41.90	-0.12%	2020Q2到2022Q2	10.66%	-2.70%	0.02	32.38	4.23	0.69%	734.05	+4.97%	化学制药
304	000931. 中关村	7.00	+0.72%	2020Q1到2022Q1	-1.74%	89.95%	0.04	-	3.31	-	52.34	-8.74%	化学制药
358	603707. 健友股份	18.80	-0.32%	2020Q1到2022Q1	-12.26%	-48.27%	0.17	28.07	5.35	0.61%	304.98	-41.50%	化学制药
428	600774. 汉商集团	12.30	+9.33%	2020Q1到2022Q1	-29.32%	-29.57%	0.15	61.06	1.99	0.89%	33.19	-25.48%	化学制药
498	600420. 国药现代	9.28	+2.54%	2020Q1到2022Q1	-44.03%	-12.72%	0.02	26.86	1.07	1.10%	92.94	-9.54%	化学制药
223	603818. 曲美家居	8.31	+0.12%	2020Q1到2022Q1	20.76%	35.54%	0.63	34.26	2.30	-	48.76	-41.44%	家用轻工
242	300945. 曼卡龙	17.38	+1.64%	2020Q2到2022Q2	13.28%	-17.97%	0.02	66.45	4.45	0.61%	34.88	-16.74%	家用轻工
289	000026. 飞亚达	10.34	+0.19%	2020Q1到2022Q1	0.49%	55.06%	0.08	12.92	1.43	2.91%	43.92	-10.19%	家用轻工
360	603326. 我乐家居	7.75	+1.04%	2020Q1到2022Q1	-13.36%	37.73%	0.89	-	2.72	-	24.20	-19.86%	家用轻工
361	603833. 欧派家居	114.40	-0.02%	2020Q1到2022Q1	-13.52%	11.06%	6.24	27.49	4.76	1.53%	696.99	-21.35%	家用轻工
387	002867. 周大生	13.49	+0.15%	2020Q1到2022Q1	-21.02%	-30.54%	0.41	11.79	2.46	5.94%	147.62	-21.39%	家用轻工
415	002489. 浙江永强	3.48	+0.58%	2020Q1到2022Q1	-25.80%	28.59%	0.03	46.76	2.09	1.01%	75.28	-1.63%	家用轻工
47	002836. 新宏泽	9.02	+0.78%	2020Q1到2022Q1	205.01%	500.00%	0.03	181.85	4.68	0.93%	17.18	+12.98%	包装印刷
79	002303. 美盈森	3.57	+0.85%	2020Q1到2022Q1	200.06%	500.00%	0.01	74.94	1.12	0.56%	54.21	+0.02%	包装印刷
117	603429. 集友股份	13.37	+0.38%	2020Q1到2022Q1	121.04%	117.15%	0.01	53.09	5.32	1.07%	70.91	-27.66%	包装印刷
225	600836. 上海易连	5.88	-0.34%	2020Q2到2022Q2	20.41%	-0.10%	0.02	-	3.33	-	39.59	-3.13%	包装印刷
351	300260. 新莱应材	78.25	-0.51%	2020Q1到2022Q1	-10.43%	78.51%	0.01	83.67	13.42	0.10%	178.19	+66.10%	包装印刷
399	000659. 珠海中富	3.87	-0.26%	2020Q1到2022Q1	-23.18%	44.23%	0.02	-	8.99	-	49.89	-6.30%	包装印刷
442	002191. 劲嘉股份	9.86	+0.31%	2020Q1到2022Q1	-33.96%	-54.06%	0.04	16.68	1.77	3.56%	144.59	-32.47%	包装印刷
492	601515. 东风股份	4.51	+0.67%	2020Q1到2022Q1	-43.14%	12.35%	0.00	12.68	1.35	8.37%	82.56	-27.93%	包装印刷
243	600103. 青山纸业	2.54	+0.79%	2020Q1到2022Q1	12.35%	-5.21%	0.06	40.94	1.56	-	58.11	-9.93%	造纸
229	002029. 七匹狼	5.51	+0.36%	2020Q1到2022Q1	19.04%	13.46%	0.04	20.13	0.69	1.82%	41.49	-10.84%	服装家纺
246	603558. 健盛集团	10.53	+0.19%	2020Q1到2022Q1	11.57%	14.22%	0.02	23.21	1.72	1.43%	40.07	-9.56%	服装家纺
284	002634. 棒杰股份	5.60	-0.18%	2020Q1到2022Q1	1.69%	17.07%	0.10	75.48	3.06	-	25.77	-9.68%	服装家纺
342	300840. 酷特智能	9.54	+1.27%	2020Q1到2022Q1	-8.37%	12.97%	0.02	52.74	2.21	0.34%	22.61	-17.32%	服装家纺
481	601718. 际华集团	3.31	0.00%	2020Q1到2022Q1	-40.51%	16.49%	0.18	-	0.85	-	145.36	+11.07%	服装家纺
69	002144. 宏达高科	10.06	+0.40%	2020Q1到2022Q1	200.30%	500.00%	0.01	186.78	0.95	1.00%	17.71	+0.44%	纺织制造
174	002042. 华孚时尚	3.66	+1.10%	2020Q1到2022Q1	49.12%	197.30%	0.29	14.46	0.86	5.24%	61.56	-19.91%	纺织制造
152	603719. 良品铺子	24.87	+0.40%	2020Q1到2022Q1	70.46%	190.69%	0.01	55.89	4.44	0.86%	99.33	-40.93%	食品加工制造
256	002582. 好想你	7.28	+0.55%	2020Q1到2022Q1	8.34%	-67.50%	0.01	-	0.74	1.38%	33.09	-15.14%	食品加工制造
265	600381. 青海春天	12.59	+1.12%	2020Q1到2022Q1	5.70%	108.53%	0.00	-	4.07	-	73.09	+49.35%	食品加工制造
287	600530. 交大昂立	3.95	+1.28%	2020Q1到2022Q1	1.02%	-32.23%	0.03	-	3.43	-	30.42	-10.43%	食品加工制造
300	600429. 三元股份	4.89	+0.62%	2020Q1到2022Q1	-0.90%	-1.27%	0.04	33.98	1.48	1.02%	73.74	-17.79%	食品加工制造
328	603777. 来伊份	13.09	+0.15%	2020Q1到2022Q1	-5.73%	24.04%	0.02	-	2.44	-	43.99	-12.62%	食品加工制造
408	002820. 桂发祥	8.31	+0.12%	2020Q1到2022Q1	-24.76%	-11.71%	0.01	-	1.61	1.84%	16.67	-17.02%	食品加工制造
440	603697. 有友食品	11.24	+0.45%	2020Q1到2022Q1	-33.66%	32.55%	0.00	24.79	1.79	5.82%	34.52	-32.70%	食品加工制造
443	002495. 佳隆股份	2.75	+0.36%	2020Q1到2022Q1	-34.04%	-95.38%	0.00	245.25	2.11	-	25.64	+1.85%	食品加工制造
485	002515. 金字火腿	4.13	+0.24%	2020Q1到2022Q1	-41.83%	-23.91%	0.05	-	2.96	0.49%	40.31	-24.25%	食品加工制造
491	002840. 华统股份	21.83	-0.77%	2020Q1到2022Q1	-42.99%	2.48%	0.06	-	8.33	0.11%	133.34	+26.33%	食品加工制造
73	600616. 金枫酒业	6.53	+0.15%	2020Q1到2022Q1	200.16%	500.00%	0.01	-	2.26	0.46%	43.62	-8.90%	饮料制造
318	600189. 泉阳泉	6.84	0.00%	2020Q1到2022Q1	-4.69%	-63.41%	0.07	300.00	3.09	-	48.92	-11.40%	饮料制造
27	000810. 创维数字	20.75	+0.44%	2020Q1到2022Q1	223.58%	-52.85%	0.00	61.61	5.02	0.45%	237.63	+112.35%	黑色家电
14	300479. 神思电子	22.08	-1.87%	2020Q1到2022Q1	257.21%	14.43%	0.01	-	5.90	0.08%	44.33	+36.55%	计算机设备
18	600100. 同方股份	4.61	0.00%	2020Q1到2022Q1	254.32%	8.65%	1.10	-	1.02	-	154.45	-23.55%	计算机设备
60	688060. 云涌科技	53.71	-1.30%	2020Q1到2022Q1	200.72%	500.00%	0.01	68.24	3.38	0.48%	32.65	-26.28%	计算机设备
108	300462. 华铭智能	10.46	+0.10%	2020Q1到2022Q1	140.13%	-16.78%	0.03	-	1.32	-	19.67	-20.76%	计算机设备
445	000066. 中国长城	10.11	-0.30%	2020Q1到2022Q1	-34.32%	1.66%	0.47	228.76	2.40	0.47%	327.10	-28.26%	计算机设备
21	002194. 武汉凡谷	10.83	-0.64%	2020Q2到2022Q2	246.62%	-6.75%	0.01	26.96	2.86	0.46%	74.23	+0.50%	通信设备
121	600522. 中天科技	25.17	+0.36%	2020Q1到2022Q1	109.98%	-88.34%	0.10	158.02	3.07	0.40%	855.97	+49.08%	通信设备
161	300615. 欣天科技	12.26	+0.33%	2020Q1到2022Q1	58.53%	-97.23%	0.00	300.00	4.71	0.41%	23.16	+1.15%	通信设备
194	688668. 鼎通科技	88.48	-1.35%	2020Q2到2022Q2	35.97%	114.56%	0.00	57.50	8.98	0.67%	76.36	+27.02%	通信设备
343	600498. 烽火通信	14.66	-0.07%	2020Q1到2022Q1	-8.50%	82.87%	0.09	70.26	1.48	0.55%	174.25	-17.99%	通信设备
374	300394. 天孚通信	34.90	-1.02%	2020Q1到2022Q1	-17.08%	0.00%	0.03	48.53	5.74	1.13%	138.49	-3.21%	通信设备
435	000851. 高鸿股份	5.23	+0.19%	2020Q1到2022Q1	-31.52%	0.00%	0.00	-	1.35	-	60.80	-12.54%	通信设备
489	600775. 南京熊猫	9.47	-0.11%	2020Q1到2022Q1	-42.58%	-85.27%	0.00	300.00	2.47	0.15%	86.63	-4.68%	通信设备
25	601965. 中国汽研	15.12	+0.13%	2020Q1到2022Q1	228.84%	-42.33%	0.02	25.83	2.66	1.99%	149.33	-17.16%	汽车服务
402	000025. 特力Ａ	21.48	-0.79%	2020Q1到2022Q1	-23.80%	37.65%	0.03	123.22	6.36	0.12%	93.32	+43.70%	汽车服务
36	601766. 中国中车	4.99	+0.40%	2020Q1到2022Q1	211.16%	-77.67%	0.27	22.36	0.96	3.62%	1426.33	-15.09%	非汽车交运
122	600818. 中路股份	20.56	-0.44%	2020Q1到2022Q1	108.11%	313.55%	0.04	-	9.71	-	66.38	+136.87%	非汽车交运
156	600528. 中铁工业	8.25	+0.24%	2020Q1到2022Q1	65.82%	151.10%	1.12	10.93	0.79	1.76%	182.83	+2.14%	非汽车交运
210	300351. 永贵电器	19.21	-1.59%	2020Q1到2022Q1	25.95%	142.04%	0.02	60.47	3.50	-	74.89	+29.45%	非汽车交运
331	300851. 交大思诺	23.69	+0.30%	2020Q1到2022Q1	-6.03%	6.18%	0.03	38.24	1.68	1.44%	20.53	-17.81%	非汽车交运
395	601777. 力帆科技	5.17	0.00%	2020Q1到2022Q1	-22.16%	38.06%	0.29	-	2.28	-	232.65	-16.48%	非汽车交运
66	002328. 新朋股份	7.46	+1.08%	2020Q1到2022Q1	200.35%	500.00%	0.00	58.00	1.91	1.76%	56.96	+27.40%	汽车零部件
82	002906. 华阳集团	49.72	-1.11%	2020Q1到2022Q1	200.05%	500.00%	0.00	88.53	6.07	0.40%	239.22	-9.03%	汽车零部件
109	603121. 华培动力	7.74	+0.91%	2020Q1到2022Q1	139.32%	4.91%	0.05	75.08	2.27	2.01%	26.38	-4.24%	汽车零部件
116	002703. 浙江世宝	9.42	-1.15%	2020Q1到2022Q1	122.41%	19.18%	0.15	-	5.48	-	75.25	+49.05%	汽车零部件
125	002536. 飞龙股份	9.54	0.00%	2020Q1到2022Q1	104.22%	113.70%	0.08	185.06	2.10	1.05%	47.77	+13.46%	汽车零部件
157	600742. 一汽富维	10.26	+1.68%	2020Q1到2022Q1	64.79%	228.23%	0.02	13.00	0.99	2.97%	68.46	-11.36%	汽车零部件
231	002547. 春兴精工	6.60	-1.20%	2020Q1到2022Q1	18.61%	134.69%	0.01	-	11.69	-	75.35	+45.37%	汽车零部件
260	002101. 广东鸿图	30.97	-3.25%	2020Q1到2022Q1	7.08%	-0.28%	0.02	60.27	3.57	0.94%	169.29	+165.24%	汽车零部件
306	002863. 今飞凯达	6.63	-1.04%	2020Q1到2022Q1	-2.43%	41.91%	0.38	96.92	1.70	0.22%	33.42	+12.89%	汽车零部件
350	002284. 亚太股份	10.71	-1.74%	2020Q1到2022Q1	-10.02%	23.37%	0.07	-	2.98	0.92%	80.41	+4.35%	汽车零部件
389	000030. 富奥股份	5.59	0.00%	2020Q1到2022Q1	-21.67%	-4.87%	0.09	20.86	1.35	5.37%	101.21	-20.58%	汽车零部件
403	002488. 金固股份	8.21	+0.37%	2020Q1到2022Q1	-23.92%	49.58%	0.05	-	2.05	-	81.96	-6.49%	汽车零部件
486	603266. 天龙股份	17.89	+1.13%	2020Q1到2022Q1	-42.19%	-61.23%	0.00	39.26	2.84	0.62%	35.18	+34.15%	汽车零部件
37	601127. 赛力斯	65.66	-1.00%	2020Q1到2022Q1	210.28%	-79.44%	1.20	-	13.90	-	992.89	+10.26%	汽车整车
147	600066. 宇通客车	8.03	-0.62%	2020Q1到2022Q1	75.52%	82.63%	0.05	116.16	1.20	6.19%	178.89	-22.55%	汽车整车
369	002594. 比亚迪	318.27	-0.20%	2020Q1到2022Q1	-15.64%	-46.67%	0.01	300.00	9.69	0.03%	9284.22	+18.74%	汽车整车
